shift,interval,difficulty,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,.label,.startVal,.nReversals,.stepSizes,.nUp,.nDown,.minVal,.maxVal,.stepType,.shift,.thisIndex,.thisRepN,.thisN,.direction,.stepSize,.intensity,.response,shift_size,response,rt,jnd,correct,subject,experimenter,experiment,version,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,8,17,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,4,4,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,8,17,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,4,13,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,8,17,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,4,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,8,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,8,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,4,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,4,4,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,8,9,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,8,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,4,9,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,8,1,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,4,13,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,2,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,4,4,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,4,5,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,4,13,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,2,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,4,9,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,4,5,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,2,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,2,11,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,4,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,2,13,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,4,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,2,13,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,4,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,1,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,5,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,2,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,6,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,1,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,2,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,1,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,2,9,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,1,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,1,1,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,10,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s+,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,6,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,1,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,1,1,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,s-,1,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,up,1,2,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l-,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,-,0,0,-1,down,1,0,False,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,up,1,11,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,10,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,10,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,9,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,8,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,8,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,7,True,,,,,,30,EM,IPAD,1.1,
,,,,0,-1,-1,0,l+,25,8,"[8, 8, 4, 4, 2, 2, 1, 1]",1,2,0,100,lin,+,0,0,-1,down,1,6,False,,,,,,30,EM,IPAD,1.1,
-,500,4,practice,0,0,0,0,,,,,,,,,,,0,0,0,,,,,18.75,-,62,4.6875,1,30,EM,IPAD,1.1,
-,500,4,practice,0,1,1,1,,,,,,,,,,,1,0,1,,,,,18.75,-,1,4.6875,1,30,EM,IPAD,1.1,
+,500,4,practice,0,2,2,2,,,,,,,,,,,2,0,2,,,,,18.75,+,1,4.6875,1,30,EM,IPAD,1.1,
+,500,4,practice,0,3,3,3,,,,,,,,,,,3,0,3,,,,,18.75,+,1,4.6875,1,30,EM,IPAD,1.1,
+,575,1,trial,0,4,4,4,,,,,,,,,,,4,0,4,,,,,4.6875,+,2,4.6875,1,30,EM,IPAD,1.1,
-,425,0.5,trial,0,5,5,5,,,,,,,,,,,5,0,5,,,,,2.34375,-,0,4.6875,1,30,EM,IPAD,1.1,
-,575,0.5,trial,0,6,6,6,,,,,,,,,,,6,0,6,,,,,2.34375,+,7,4.6875,0,30,EM,IPAD,1.1,
+,425,0.5,trial,0,7,7,7,,,,,,,,,,,7,0,7,,,,,2.34375,+,4,4.6875,1,30,EM,IPAD,1.1,
+,500,1,trial,0,8,8,8,,,,,,,,,,,8,0,8,,,,,4.6875,-,4,4.6875,0,30,EM,IPAD,1.1,
+,425,0.5,trial,0,9,9,9,,,,,,,,,,,9,0,9,,,,,2.34375,-,1,4.6875,0,30,EM,IPAD,1.1,
+,500,0.5,trial,0,10,10,10,,,,,,,,,,,10,0,10,,,,,2.34375,+,2,4.6875,1,30,EM,IPAD,1.1,
+,425,0.5,trial,0,11,11,11,,,,,,,,,,,11,0,11,,,,,2.34375,-,3,4.6875,0,30,EM,IPAD,1.1,
+,500,0.5,trial,0,12,12,12,,,,,,,,,,,12,0,12,,,,,2.34375,+,2,4.6875,1,30,EM,IPAD,1.1,
+,500,0.5,trial,0,13,13,13,,,,,,,,,,,13,0,13,,,,,2.34375,-,3,4.6875,0,30,EM,IPAD,1.1,
+,500,0.5,trial,0,14,14,14,,,,,,,,,,,14,0,14,,,,,2.34375,+,8,4.6875,1,30,EM,IPAD,1.1,
-,425,0.5,trial,0,15,15,15,,,,,,,,,,,15,0,15,,,,,2.34375,-,2,4.6875,1,30,EM,IPAD,1.1,
+,500,1,trial,0,16,16,16,,,,,,,,,,,16,0,16,,,,,4.6875,-,2,4.6875,0,30,EM,IPAD,1.1,
-,575,1,trial,0,17,17,17,,,,,,,,,,,17,0,17,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
+,575,0.5,trial,0,18,18,18,,,,,,,,,,,18,0,18,,,,,2.34375,-,1,4.6875,0,30,EM,IPAD,1.1,
-,500,1,trial,0,19,19,19,,,,,,,,,,,19,0,19,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,500,0.5,trial,0,20,20,20,,,,,,,,,,,20,0,20,,,,,2.34375,+,1,4.6875,0,30,EM,IPAD,1.1,
-,575,0.5,trial,0,21,21,21,,,,,,,,,,,21,0,21,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
+,500,1,trial,0,22,22,22,,,,,,,,,,,22,0,22,,,,,4.6875,-,9,4.6875,0,30,EM,IPAD,1.1,
+,575,1,trial,0,23,23,23,,,,,,,,,,,23,0,23,,,,,4.6875,-,1,4.6875,0,30,EM,IPAD,1.1,
+,425,1,trial,0,24,24,24,,,,,,,,,,,24,0,24,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
-,425,0.5,trial,0,25,25,25,,,,,,,,,,,25,0,25,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
+,575,1,trial,0,26,26,26,,,,,,,,,,,26,0,26,,,,,4.6875,-,1,4.6875,0,30,EM,IPAD,1.1,
-,425,1,trial,0,27,27,27,,,,,,,,,,,27,0,27,,,,,4.6875,+,1,4.6875,0,30,EM,IPAD,1.1,
+,575,0.5,trial,0,28,28,28,,,,,,,,,,,28,0,28,,,,,2.34375,+,2,4.6875,1,30,EM,IPAD,1.1,
-,425,1,trial,0,29,29,29,,,,,,,,,,,29,0,29,,,,,4.6875,+,9,4.6875,0,30,EM,IPAD,1.1,
-,500,0.5,trial,0,30,30,30,,,,,,,,,,,30,0,30,,,,,2.34375,-,0,4.6875,1,30,EM,IPAD,1.1,
-,500,0.5,trial,0,31,31,31,,,,,,,,,,,31,0,31,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
+,425,1,trial,0,32,32,32,,,,,,,,,,,32,0,32,,,,,4.6875,+,2,4.6875,1,30,EM,IPAD,1.1,
+,575,0.5,trial,0,33,33,33,,,,,,,,,,,33,0,33,,,,,2.34375,-,3,4.6875,0,30,EM,IPAD,1.1,
+,500,1,trial,0,34,34,34,,,,,,,,,,,34,0,34,,,,,4.6875,-,1,4.6875,0,30,EM,IPAD,1.1,
-,425,0.5,trial,0,35,35,35,,,,,,,,,,,35,0,35,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
-,575,1,trial,0,36,36,36,,,,,,,,,,,36,0,36,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,500,1,trial,0,37,37,37,,,,,,,,,,,37,0,37,,,,,4.6875,-,2,4.6875,1,30,EM,IPAD,1.1,
-,425,1,trial,0,38,38,38,,,,,,,,,,,38,0,38,,,,,4.6875,+,4,4.6875,0,30,EM,IPAD,1.1,
-,500,1,trial,0,39,39,39,,,,,,,,,,,39,0,39,,,,,4.6875,-,2,4.6875,1,30,EM,IPAD,1.1,
+,575,0.5,trial,0,40,40,40,,,,,,,,,,,40,0,40,,,,,2.34375,-,4,4.6875,0,30,EM,IPAD,1.1,
-,575,1,trial,0,41,41,41,,,,,,,,,,,41,0,41,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
+,425,1,trial,0,42,42,42,,,,,,,,,,,42,0,42,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
-,425,1,trial,0,43,43,43,,,,,,,,,,,43,0,43,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,500,1,trial,0,44,44,44,,,,,,,,,,,44,0,44,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,500,1,trial,0,45,45,45,,,,,,,,,,,45,0,45,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,500,0.5,trial,0,46,46,46,,,,,,,,,,,46,0,46,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
-,575,1,trial,0,47,47,47,,,,,,,,,,,47,0,47,,,,,4.6875,+,1,4.6875,0,30,EM,IPAD,1.1,
-,575,0.5,trial,0,48,48,48,,,,,,,,,,,48,0,48,,,,,2.34375,-,2,4.6875,1,30,EM,IPAD,1.1,
-,575,1,trial,0,49,49,49,,,,,,,,,,,49,0,49,,,,,4.6875,-,2,4.6875,1,30,EM,IPAD,1.1,
-,575,0.5,trial,0,50,50,50,,,,,,,,,,,50,0,50,,,,,2.34375,+,1,4.6875,0,30,EM,IPAD,1.1,
+,500,1,trial,0,51,51,51,,,,,,,,,,,51,0,51,,,,,4.6875,+,2,4.6875,1,30,EM,IPAD,1.1,
+,425,1,trial,0,52,52,52,,,,,,,,,,,52,0,52,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
-,500,0.5,trial,0,53,53,53,,,,,,,,,,,53,0,53,,,,,2.34375,-,0,4.6875,1,30,EM,IPAD,1.1,
+,425,0.5,trial,0,54,54,54,,,,,,,,,,,54,0,54,,,,,2.34375,+,1,4.6875,1,30,EM,IPAD,1.1,
+,575,1,trial,0,55,55,55,,,,,,,,,,,55,0,55,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
+,575,0.5,trial,0,56,56,56,,,,,,,,,,,56,0,56,,,,,2.34375,-,1,4.6875,0,30,EM,IPAD,1.1,
+,500,0.5,trial,0,57,57,57,,,,,,,,,,,57,0,57,,,,,2.34375,+,1,4.6875,1,30,EM,IPAD,1.1,
+,425,1,trial,0,58,58,58,,,,,,,,,,,58,0,58,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
-,425,0.5,trial,0,59,59,59,,,,,,,,,,,59,0,59,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
+,575,1,trial,0,60,60,60,,,,,,,,,,,60,0,60,,,,,4.6875,-,3,4.6875,0,30,EM,IPAD,1.1,
-,425,1,trial,0,61,61,61,,,,,,,,,,,61,0,61,,,,,4.6875,+,1,4.6875,0,30,EM,IPAD,1.1,
+,425,0.5,trial,0,62,62,62,,,,,,,,,,,62,0,62,,,,,2.34375,-,1,4.6875,0,30,EM,IPAD,1.1,
-,575,0.5,trial,0,63,63,63,,,,,,,,,,,63,0,63,,,,,2.34375,-,1,4.6875,1,30,EM,IPAD,1.1,
-,425,1,trial,0,64,64,64,,,,,,,,,,,64,0,64,,,,,4.6875,+,2,4.6875,0,30,EM,IPAD,1.1,
-,425,1,trial,0,65,65,65,,,,,,,,,,,65,0,65,,,,,4.6875,+,4,4.6875,0,30,EM,IPAD,1.1,
+,575,1,trial,0,66,66,66,,,,,,,,,,,66,0,66,,,,,4.6875,-,2,4.6875,0,30,EM,IPAD,1.1,
-,575,1,trial,0,67,67,67,,,,,,,,,,,67,0,67,,,,,4.6875,+,2,4.6875,0,30,EM,IPAD,1.1,
-,575,0.5,trial,0,68,68,68,,,,,,,,,,,68,0,68,,,,,2.34375,+,1,4.6875,0,30,EM,IPAD,1.1,
-,500,1,trial,0,69,69,69,,,,,,,,,,,69,0,69,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
-,425,1,trial,0,70,70,70,,,,,,,,,,,70,0,70,,,,,4.6875,-,1,4.6875,1,30,EM,IPAD,1.1,
+,425,0.5,trial,0,71,71,71,,,,,,,,,,,71,0,71,,,,,2.34375,-,2,4.6875,0,30,EM,IPAD,1.1,
+,575,0.5,trial,0,72,72,72,,,,,,,,,,,72,0,72,,,,,2.34375,-,5,4.6875,0,30,EM,IPAD,1.1,
+,425,1,trial,0,73,73,73,,,,,,,,,,,73,0,73,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
+,500,1,trial,0,74,74,74,,,,,,,,,,,74,0,74,,,,,4.6875,+,1,4.6875,1,30,EM,IPAD,1.1,
